0.14639897780794053,0.6646461915080539,0
0.12720041922951197,0.6352528791075883,0
0.024786897193142643,0.48898515539125476,0
0.2508339944561174,0.3582797781402538,0
0.6385389643462847,0.3784267408597183,1
0.168083788582142,0.7364819138074922,0
0.035539068041645194,0.03841205096406375,0
0.8292751711368644,0.8209077542175321,1
0.6594961468869754,0.6213350916185292,1
0.16051651765616892,0.7418072463297078,0
0.12051725619554199,0.8546837760024899,0
0.6585654240580637,0.2591798475099193,0
0.6474180787864552,0.6605384937732958,1
0.2544722092011864,0.24260341048912148,0
0.18380084344825676,0.16811553545464242,0
0.3349591250727827,0.6031024496053542,0
0.8761381834067763,0.7134900190331128,1
0.21221042835251003,0.5173275333289853,0
0.5976970916807957,0.11106195575412015,0
0.5108750691510332,0.755096950721435,1
0.0728529460835915,0.79711399283539,0
0.6974576009128166,0.314165566968154,1
0.7414494990979322,0.262903887984949,1
0.47488595177188386,0.9336375760735094,1
0.7192646613522758,0.26079527601380137,0
0.9627944576278195,0.8528994084964651,1
0.7651971736541522,0.08390658214200486,0
0.917263152101408,0.5290274724886731,1
0.8498506712879933,0.3121043149768028,1
0.01104665419387485,0.7329655235933404,0
0.2940304757797204,0.7579371467182459,1
0.7331469835529607,0.5197172906575231,1
0.038859297017573846,0.4819237872048888,0
0.17853605508301218,0.6154751065191467,0
0.4952579721382806,0.8665642912404369,1
0.20901753564969583,0.8004475731346732,1
0.4241970350577009,0.9036099434129464,1
0.6682011468302159,0.512697048503718,1
0.6387152250890031,0.49798158632596257,1
0.6205297080503919,0.0009244350440958948,0
0.4292882572907569,0.8960514364913953,1
0.6084848397561561,0.808451958265841,1
0.7203072029964119,0.6036929731489247,1
0.4097511023967578,0.4885256047395592,0
0.5528352632495854,0.7011135906879811,1
0.3790865187512191,0.8053713530924247,1
0.7783744933179689,0.57369111185364,1
0.35232380968409605,0.8619876872607676,1
0.8462115916891746,0.8085928441826817,1
0.3725634765081399,0.8277120512440771,1
0.09137447975068713,0.1607766005119664,0
0.10762988610733226,0.5341092535046127,0
0.04538379263818437,0.007196890995518346,0
0.8548661899214426,0.2885760778202865,1
0.18685308436417958,0.4784924552527935,0
0.2408671107193211,0.9840124408062163,1
0.9380784743655128,0.529772454738989,1
0.7529973380265033,0.4134230453009359,1
0.7122308267015942,0.680270096033069,1
0.49853588471659327,0.7133694429142706,1
0.8511849920186065,0.3706407849999709,1
0.19017669393792036,0.26025941493853655,0
0.3224221905866289,0.5558295694519615,0
0.22707730634163215,0.07999037293378986,0
0.43846968101118455,0.30346725175414757,0
0.30653292851417135,0.6049072485265115,0
0.47465241182337226,0.17877351150025822,0
0.22027309312769927,0.05217154380837519,0
0.4156200367142111,0.12054310262652723,0
0.04945747504506193,0.41539984738721714,0
0.008687085035883557,0.6343846931780243,0
0.1332434528305929,0.4407041980327099,0
0.5572136524995912,0.8828973265380848,1
0.6012295736745231,0.7421224735608697,1
0.83904908485398,0.24469322889034517,1
0.34244088140048534,0.02849001625092118,0
0.3964794934965117,0.24046524155617455,0
